|servicio|fecha_servicio|anio|empresa|pais_empresa|mes|llave
0|agenda_comercial_de_turismo|2017-01-01|2017|0018000000Oya0E|ecuador|01|2017-01
1|agenda_comercial_de_turismo|2017-01-01|2017|0018000000Oya0F|ecuador|01|2017-01
2|agenda_comercial_de_turismo|2017-01-01|2017|0018000000OyZxF|ecuador|01|2017-01
3|agenda_comercial_de_turismo|2017-01-01|2017|0018000000SeLHv|ecuador|01|2017-01
4|agenda_comercial_de_turismo|2017-01-01|2017|0018000000Uhu4R|ecuador|01|2017-01
5|agenda_comercial_de_turismo|2017-01-01|2017|0018000000UhuI2|ecuador|01|2017-01
6|agenda_comercial_de_turismo|2017-01-01|2017|0018000000UhuI3|ecuador|01|2017-01
7|agenda_comercial_de_turismo|2017-01-01|2017|001C000000qP6NW|ecuador|01|2017-01
8|agenda_comercial_de_turismo|2017-01-01|2017|001C000000sXIpl|ecuador|01|2017-01
9|agenda_comercial_de_turismo|2017-01-01|2017|001C000000vDAvo|ecuador|01|2017-01
10|agenda_comercial_de_turismo|2017-01-01|2017|001C000000znL9q|colombia|01|2017-01
11|agenda_comercial_de_turismo|2017-01-01|2017|001C00000158yUq|ecuador|01|2017-01
12|agenda_comercial_de_turismo|2017-01-01|2017|001C000001bhZlK|paraguay|01|2017-01
13|agenda_comercial_de_turismo|2017-01-01|2017|001C000001BzXKM|paraguay|01|2017-01
14|agenda_comercial_de_turismo|2017-01-01|2017|001C000001C0fEh|paraguay|01|2017-01
15|agenda_comercial_de_turismo|2017-01-01|2017|001C000001C0m9k|paraguay|01|2017-01
16|agenda_comercial_de_turismo|2017-01-01|2017|001C000001CMhNH|paraguay|01|2017-01
17|agenda_comercial_de_turismo|2017-01-01|2017|001C000001CQ82W|ecuador|01|2017-01
18|agenda_comercial_de_turismo|2017-01-01|2017|001C000001CQ8G4|ecuador|01|2017-01
19|agenda_comercial_de_turismo|2017-01-01|2017|001C000001CQ9FH|ecuador|01|2017-01
20|agenda_comercial_de_turismo|2017-01-01|2017|001C000001FZXON|paraguay|01|2017-01
21|agenda_comercial_de_turismo|2017-01-01|2017|001C000001FZXot|paraguay|01|2017-01
22|agenda_comercial_de_turismo|2017-01-01|2017|001C000001OipTs|ecuador|01|2017-01
23|agenda_comercial_de_turismo|2017-01-01|2017|001C000001XOYPf|paraguay|01|2017-01
24|agenda_comercial_de_turismo|2017-01-16|2017|0018000000OkUc6|canada|01|2017-01
25|agenda_comercial_de_turismo|2017-01-16|2017|001C000000xQrzU|canada|01|2017-01
26|agenda_comercial_de_turismo|2017-01-16|2017|001C0000019jmSx|canada|01|2017-01
27|agenda_comercial_de_turismo|2017-01-16|2017|001C000001JAYRp|canada|01|2017-01
28|agenda_comercial_de_turismo|2017-01-16|2017|001C000001W6LEF|canada|01|2017-01
29|agenda_comercial_de_turismo|2017-01-20|2017|0018000000OTh9q|colombia|01|2017-01
30|agenda_comercial_de_turismo|2017-01-23|2017|0018000000Oya0F|ecuador|01|2017-01
31|agenda_comercial_de_turismo|2017-01-23|2017|001C000000vDAvo|ecuador|01|2017-01
32|agenda_comercial_de_turismo|2017-01-23|2017|001C000000znL9q|colombia|01|2017-01
33|agenda_comercial_de_turismo|2017-02-21|2017|0018000000OCTCN|colombia|02|2017-02
34|agenda_comercial_de_turismo|2017-02-21|2017|0018000000Oya0E|ecuador|02|2017-02
35|agenda_comercial_de_turismo|2017-02-21|2017|0018000000UhuI2|ecuador|02|2017-02
36|agenda_comercial_de_turismo|2017-02-21|2017|001C000000sXIpl|ecuador|02|2017-02
37|agenda_comercial_de_turismo|2017-02-21|2017|001C000000vDAvo|ecuador|02|2017-02
38|agenda_comercial_de_turismo|2017-02-21|2017|001C000001CQ8TR|ecuador|02|2017-02
39|agenda_comercial_de_turismo|2017-02-22|2017|0018000000Oya0F|ecuador|02|2017-02
40|agenda_comercial_de_turismo|2017-02-22|2017|0018000000OyZxG|ecuador|02|2017-02
41|agenda_comercial_de_turismo|2017-02-22|2017|001C000001CQ82W|ecuador|02|2017-02
42|agenda_comercial_de_turismo|2017-02-22|2017|001C000001CQ8G4|ecuador|02|2017-02
43|agenda_comercial_de_turismo|2017-02-22|2017|001C000001OipTs|ecuador|02|2017-02
44|agenda_comercial_de_turismo|2017-02-23|2017|0018000000OyZwp|ecuador|02|2017-02
45|agenda_comercial_de_turismo|2017-02-23|2017|0018000000OyZxF|ecuador|02|2017-02
46|agenda_comercial_de_turismo|2017-02-23|2017|0018000000UhuI3|ecuador|02|2017-02
47|agenda_comercial_de_turismo|2017-03-01|2017|0018000000PJzLe|reino_unido|03|2017-03
48|agenda_comercial_de_turismo|2017-03-01|2017|001C000001XnrWy|estados_unidos|03|2017-03
49|agenda_comercial_de_turismo|2017-03-02|2017|001C000001Zwx2s|mexico|03|2017-03
50|agenda_comercial_de_turismo|2017-03-13|2017|0018000000PK8xU|colombia|03|2017-03
51|agenda_comercial_de_turismo|2017-03-28|2017|0018000000k12Dz|colombia|03|2017-03
52|agenda_comercial_de_turismo|2017-03-28|2017|0018000000PK2Fc|colombia|03|2017-03
53|agenda_comercial_de_turismo|2017-03-28|2017|001C000001PEJOb|jamaica|03|2017-03
54|agenda_comercial_de_turismo|2017-03-30|2017|0018000000PKPhx|colombia|03|2017-03
55|agenda_comercial_de_turismo|2017-04-04|2017|001C0000019CJ5N|colombia|04|2017-04
56|agenda_comercial_de_turismo|2017-04-05|2017|001C000000znL9q|colombia|04|2017-04
57|agenda_comercial_de_turismo|2017-04-06|2017|0018000000kH0hb|mexico|04|2017-04
58|agenda_comercial_de_turismo|2017-04-06|2017|0018000000kH2Pb|mexico|04|2017-04
59|agenda_comercial_de_turismo|2017-04-06|2017|0018000000OQSk6|colombia|04|2017-04
60|agenda_comercial_de_turismo|2017-04-06|2017|0018000000OS77K|mexico|04|2017-04
61|agenda_comercial_de_turismo|2017-04-06|2017|0018000000OSeGi|mexico|04|2017-04
62|agenda_comercial_de_turismo|2017-04-06|2017|0018000000PK3pq|mexico|04|2017-04
63|agenda_comercial_de_turismo|2017-04-06|2017|0018000000PK829|mexico|04|2017-04
64|agenda_comercial_de_turismo|2017-04-06|2017|0018000000PK9f9|mexico|04|2017-04
65|agenda_comercial_de_turismo|2017-04-06|2017|001C000000wirgZ|estados_unidos|04|2017-04
66|agenda_comercial_de_turismo|2017-04-06|2017|001C000000x1meC|mexico|04|2017-04
67|agenda_comercial_de_turismo|2017-04-06|2017|001C0000011tygG|mexico|04|2017-04
68|agenda_comercial_de_turismo|2017-04-06|2017|001C000001aXj2S|mexico|04|2017-04
69|agenda_comercial_de_turismo|2017-04-06|2017|001C000001aXj3L|mexico|04|2017-04
70|agenda_comercial_de_turismo|2017-04-06|2017|001C000001LxVmz|mexico|04|2017-04
71|agenda_comercial_de_turismo|2017-04-06|2017|001C000001TywzB|mexico|04|2017-04
72|agenda_comercial_de_turismo|2017-04-17|2017|001C000001CjW1I|colombia|04|2017-04
73|agenda_comercial_de_turismo|2017-04-27|2017|001C000001RUAA2|colombia|04|2017-04
74|agenda_comercial_de_turismo|2017-05-08|2017|0018000000k1gAu|colombia|05|2017-05
75|agenda_comercial_de_turismo|2017-05-08|2017|0018000000Oya0E|ecuador|05|2017-05
76|agenda_comercial_de_turismo|2017-05-08|2017|0018000000Oya0F|ecuador|05|2017-05
77|agenda_comercial_de_turismo|2017-05-08|2017|0018000000OyZxF|ecuador|05|2017-05
78|agenda_comercial_de_turismo|2017-05-08|2017|0018000000OyZxG|ecuador|05|2017-05
79|agenda_comercial_de_turismo|2017-05-08|2017|0018000000SeLHv|ecuador|05|2017-05
80|agenda_comercial_de_turismo|2017-05-08|2017|0018000000Uhu6m|ecuador|05|2017-05
81|agenda_comercial_de_turismo|2017-05-08|2017|0018000000UhuI2|ecuador|05|2017-05
82|agenda_comercial_de_turismo|2017-05-08|2017|001C000000qP6NW|ecuador|05|2017-05
83|agenda_comercial_de_turismo|2017-05-08|2017|001C000000sXIpl|ecuador|05|2017-05
84|agenda_comercial_de_turismo|2017-05-08|2017|001C000000vDAvo|ecuador|05|2017-05
85|agenda_comercial_de_turismo|2017-05-08|2017|001C00000158yUq|ecuador|05|2017-05
86|agenda_comercial_de_turismo|2017-05-08|2017|001C000001aXetl|ecuador|05|2017-05
87|agenda_comercial_de_turismo|2017-05-08|2017|001C000001CQ8G4|ecuador|05|2017-05
88|agenda_comercial_de_turismo|2017-05-08|2017|001C000001CQ8TR|ecuador|05|2017-05
89|agenda_comercial_de_turismo|2017-05-08|2017|001C000001OipTs|ecuador|05|2017-05
90|agenda_comercial_de_turismo|2017-05-08|2017|001C000001ZCvID|ecuador|05|2017-05
91|agenda_comercial_de_turismo|2017-05-15|2017|0018000000anY0Z|republica_dominicana|05|2017-05
92|agenda_comercial_de_turismo|2017-05-15|2017|0018000000k1gAu|colombia|05|2017-05
93|agenda_comercial_de_turismo|2017-05-15|2017|0018000000lFSjv|republica_dominicana|05|2017-05
94|agenda_comercial_de_turismo|2017-05-15|2017|0018000000PKu5z|republica_dominicana|05|2017-05
95|agenda_comercial_de_turismo|2017-05-15|2017|0018000000PKv0b|republica_dominicana|05|2017-05
96|agenda_comercial_de_turismo|2017-05-15|2017|0018000000PKv3F|republica_dominicana|05|2017-05
97|agenda_comercial_de_turismo|2017-05-15|2017|0018000000X0gx0|republica_dominicana|05|2017-05
98|agenda_comercial_de_turismo|2017-05-15|2017|0018000000XZtan|republica_dominicana|05|2017-05
99|agenda_comercial_de_turismo|2017-05-15|2017|001C000000nBuLx|republica_dominicana|05|2017-05
100|agenda_comercial_de_turismo|2017-05-15|2017|001C000000rxG5C|republica_dominicana|05|2017-05
101|agenda_comercial_de_turismo|2017-05-15|2017|001C000000vColB|republica_dominicana|05|2017-05
102|agenda_comercial_de_turismo|2017-05-15|2017|001C000000xo3NM|republica_dominicana|05|2017-05
103|agenda_comercial_de_turismo|2017-05-15|2017|001C00000158954|republica_dominicana|05|2017-05
104|agenda_comercial_de_turismo|2017-05-15|2017|001C000001ayqKR|republica_dominicana|05|2017-05
105|agenda_comercial_de_turismo|2017-05-15|2017|001C000001B5bee|republica_dominicana|05|2017-05
106|agenda_comercial_de_turismo|2017-05-15|2017|001C000001B5dXN|republica_dominicana|05|2017-05
107|agenda_comercial_de_turismo|2017-05-15|2017|001C000001SF0X4|republica_dominicana|05|2017-05
108|agenda_comercial_de_turismo|2017-05-19|2017|0018000000eWafJ|mexico|05|2017-05
109|agenda_comercial_de_turismo|2017-05-19|2017|0018000000OB4eS|guatemala|05|2017-05
110|agenda_comercial_de_turismo|2017-05-19|2017|0018000000OCSjn|colombia|05|2017-05
111|agenda_comercial_de_turismo|2017-05-19|2017|001C0000010WoBA|guatemala|05|2017-05
112|agenda_comercial_de_turismo|2017-05-19|2017|001C0000010WogI|guatemala|05|2017-05
113|agenda_comercial_de_turismo|2017-05-19|2017|001C0000010X7uB|guatemala|05|2017-05
114|agenda_comercial_de_turismo|2017-05-19|2017|001C0000014g7VH|guatemala|05|2017-05
115|agenda_comercial_de_turismo|2017-05-19|2017|001C0000014g7ZO|guatemala|05|2017-05
116|agenda_comercial_de_turismo|2017-05-19|2017|001C000001EVLhR|republica_dominicana|05|2017-05
117|agenda_comercial_de_turismo|2017-05-19|2017|001C000001H5KD4|guatemala|05|2017-05
118|agenda_comercial_de_turismo|2017-05-19|2017|001C000001T4WT5|guatemala|05|2017-05
119|agenda_comercial_de_turismo|2017-05-19|2017|001C000001VTaV6|guatemala|05|2017-05
120|agenda_comercial_de_turismo|2017-05-19|2017|001C000001W6Sh6|guatemala|05|2017-05
121|agenda_comercial_de_turismo|2017-05-22|2017|0018000000anY0Z|republica_dominicana|05|2017-05
122|agenda_comercial_de_turismo|2017-05-22|2017|0018000000k1gAu|colombia|05|2017-05
123|agenda_comercial_de_turismo|2017-05-22|2017|0018000000XZtan|republica_dominicana|05|2017-05
124|agenda_comercial_de_turismo|2017-05-22|2017|001C000000vColB|republica_dominicana|05|2017-05
125|agenda_comercial_de_turismo|2017-05-22|2017|001C000000zLgpW|colombia|05|2017-05
126|agenda_comercial_de_turismo|2017-05-22|2017|001C00000158954|republica_dominicana|05|2017-05
127|agenda_comercial_de_turismo|2017-05-22|2017|001C000001ayqKR|republica_dominicana|05|2017-05
128|agenda_comercial_de_turismo|2017-05-22|2017|001C000001B5dXN|republica_dominicana|05|2017-05
129|agenda_comercial_de_turismo|2017-05-29|2017|0018000000eXxwG|argentina|05|2017-05
130|agenda_comercial_de_turismo|2017-05-29|2017|0018000000RhPyZ|argentina|05|2017-05
131|agenda_comercial_de_turismo|2017-05-29|2017|001C000000ryhBt|argentina|05|2017-05
132|agenda_comercial_de_turismo|2017-05-29|2017|001C000000saYEV|colombia|05|2017-05
133|agenda_comercial_de_turismo|2017-05-29|2017|001C000000xo1es|argentina|05|2017-05
134|agenda_comercial_de_turismo|2017-05-29|2017|001C000000z4Fbb|argentina|05|2017-05
135|agenda_comercial_de_turismo|2017-05-29|2017|001C0000011w7Lf|colombia|05|2017-05
136|agenda_comercial_de_turismo|2017-05-29|2017|001C0000019Bjdt|argentina|05|2017-05
137|agenda_comercial_de_turismo|2017-05-29|2017|001C0000019jkkh|argentina|05|2017-05
138|agenda_comercial_de_turismo|2017-05-29|2017|001C0000019mteS|argentina|05|2017-05
139|agenda_comercial_de_turismo|2017-05-29|2017|001C000001V3Xxz|argentina|05|2017-05
140|agenda_comercial_de_turismo|2017-05-29|2017|001C000001XNw5P|argentina|05|2017-05
141|agenda_comercial_de_turismo|2017-05-29|2017|001C000001XYMtN|argentina|05|2017-05
142|agenda_comercial_de_turismo|2017-05-29|2017|001C000001ZCEjI|argentina|05|2017-05
143|agenda_comercial_de_turismo|2017-06-05|2017|0018000000eWTnF|colombia|06|2017-06
144|agenda_comercial_de_turismo|2017-06-05|2017|0018000000gZgIP|puerto_rico|06|2017-06
145|agenda_comercial_de_turismo|2017-06-05|2017|0018000000k1gAu|colombia|06|2017-06
146|agenda_comercial_de_turismo|2017-06-05|2017|0018000000PKPaE|puerto_rico|06|2017-06
147|agenda_comercial_de_turismo|2017-06-05|2017|0018000000RjKLi|puerto_rico|06|2017-06
148|agenda_comercial_de_turismo|2017-06-05|2017|001C000000rwfdw|puerto_rico|06|2017-06
149|agenda_comercial_de_turismo|2017-06-05|2017|001C000000vnFet|puerto_rico|06|2017-06
150|agenda_comercial_de_turismo|2017-06-05|2017|001C000000vqEtV|puerto_rico|06|2017-06
151|agenda_comercial_de_turismo|2017-06-05|2017|001C000000zmWTH|puerto_rico|06|2017-06
152|agenda_comercial_de_turismo|2017-06-05|2017|001C0000019BzjB|puerto_rico|06|2017-06
153|agenda_comercial_de_turismo|2017-06-05|2017|001C000001aXd6W|puerto_rico|06|2017-06
154|agenda_comercial_de_turismo|2017-06-05|2017|001C000001MdMru|puerto_rico|06|2017-06
155|agenda_comercial_de_turismo|2017-06-06|2017|001C000001ayjxA|colombia|06|2017-06
156|agenda_comercial_de_turismo|2017-06-08|2017|001C0000011w7Lf|colombia|06|2017-06
157|agenda_comercial_de_turismo|2017-06-13|2017|0018000000Oxv5Y|colombia|06|2017-06
158|agenda_comercial_de_turismo|2017-06-23|2017|0018000000gZKGY|puerto_rico|06|2017-06
159|agenda_comercial_de_turismo|2017-06-23|2017|0018000000OCSjn|colombia|06|2017-06
160|agenda_comercial_de_turismo|2017-06-23|2017|0018000000PKv3F|republica_dominicana|06|2017-06
161|agenda_comercial_de_turismo|2017-06-23|2017|0018000000XZtan|republica_dominicana|06|2017-06
162|agenda_comercial_de_turismo|2017-06-23|2017|0018000000XZtMv|republica_dominicana|06|2017-06
163|agenda_comercial_de_turismo|2017-06-23|2017|001C000000vColB|republica_dominicana|06|2017-06
164|agenda_comercial_de_turismo|2017-06-23|2017|001C000000zmWUP|puerto_rico|06|2017-06
165|agenda_comercial_de_turismo|2017-06-23|2017|001C0000010yIWe|puerto_rico|06|2017-06
166|agenda_comercial_de_turismo|2017-06-23|2017|001C0000019BzjB|puerto_rico|06|2017-06
167|agenda_comercial_de_turismo|2017-06-23|2017|001C000001B5bee|republica_dominicana|06|2017-06
168|agenda_comercial_de_turismo|2017-06-23|2017|001C000001B5dXN|republica_dominicana|06|2017-06
169|agenda_comercial_de_turismo|2017-06-23|2017|001C000001DNJLJ|puerto_rico|06|2017-06
170|agenda_comercial_de_turismo|2017-06-23|2017|001C000001DNJOD|republica_dominicana|06|2017-06
171|agenda_comercial_de_turismo|2017-06-23|2017|001C000001LxrX4|republica_dominicana|06|2017-06
172|agenda_comercial_de_turismo|2017-06-23|2017|001C000001MdI7H|puerto_rico|06|2017-06
173|agenda_comercial_de_turismo|2017-06-23|2017|001C000001MdMru|puerto_rico|06|2017-06
174|agenda_comercial_de_turismo|2017-06-23|2017|001C000001W5iXO|republica_dominicana|06|2017-06
175|agenda_comercial_de_turismo|2017-06-27|2017|0018000000Oxv5Y|colombia|06|2017-06
176|agenda_comercial_de_turismo|2017-07-04|2017|0018000000faOIz|panama|07|2017-07
177|agenda_comercial_de_turismo|2017-07-04|2017|0018000000faQR0|panama|07|2017-07
178|agenda_comercial_de_turismo|2017-07-04|2017|0018000000gbf6g|panama|07|2017-07
179|agenda_comercial_de_turismo|2017-07-04|2017|0018000000jGeoT|panama|07|2017-07
180|agenda_comercial_de_turismo|2017-07-04|2017|0018000000Oxv5Y|colombia|07|2017-07
181|agenda_comercial_de_turismo|2017-07-04|2017|001C000000nC0Ok|panama|07|2017-07
182|agenda_comercial_de_turismo|2017-07-04|2017|001C000000nCCk8|panama|07|2017-07
183|agenda_comercial_de_turismo|2017-07-04|2017|001C000000o28az|panama|07|2017-07
184|agenda_comercial_de_turismo|2017-07-04|2017|001C000000vEEp2|panama|07|2017-07
185|agenda_comercial_de_turismo|2017-07-04|2017|001C000000xkpSb|panama|07|2017-07
186|agenda_comercial_de_turismo|2017-07-04|2017|001C000000zodmm|panama|07|2017-07
187|agenda_comercial_de_turismo|2017-07-04|2017|001C000001BxOiO|panama|07|2017-07
188|agenda_comercial_de_turismo|2017-07-04|2017|001C000001EzUPt|panama|07|2017-07
189|agenda_comercial_de_turismo|2017-07-04|2017|001C000001LJlMI|panama|07|2017-07
190|agenda_comercial_de_turismo|2017-07-05|2017|001C000001H58BX|colombia|07|2017-07
191|agenda_comercial_de_turismo|2017-07-06|2017|0018000000fZnVk|canada|07|2017-07
192|agenda_comercial_de_turismo|2017-07-06|2017|001C000000zMVHJ|canada|07|2017-07
193|agenda_comercial_de_turismo|2017-07-06|2017|001C000001Byjua|canada|07|2017-07
194|agenda_comercial_de_turismo|2017-07-06|2017|001C000001eB6Qn|canada|07|2017-07
195|agenda_comercial_de_turismo|2017-07-06|2017|001C000001eCn7C|canada|07|2017-07
196|agenda_comercial_de_turismo|2017-07-10|2017|0018000000OSw8l|colombia|07|2017-07
197|agenda_comercial_de_turismo|2017-07-12|2017|0018000000PjSZQ|estados_unidos|07|2017-07
198|agenda_comercial_de_turismo|2017-07-12|2017|001C000001T4VvR|estados_unidos|07|2017-07
199|agenda_comercial_de_turismo|2017-07-12|2017|001C000001WYSRi|estados_unidos|07|2017-07
200|agenda_comercial_de_turismo|2017-07-12|2017|001C000001X6omD|estados_unidos|07|2017-07
201|agenda_comercial_de_turismo|2017-07-12|2017|001C000001Xliya|estados_unidos|07|2017-07
202|agenda_comercial_de_turismo|2017-07-26|2017|0018000000ZP5WR|estados_unidos|07|2017-07
203|agenda_comercial_de_turismo|2017-07-26|2017|001C000000wgWEd|estados_unidos|07|2017-07
204|agenda_comercial_de_turismo|2017-07-26|2017|001C000001UQqbQ|estados_unidos|07|2017-07
205|agenda_comercial_de_turismo|2017-07-31|2017|0018000000Oya0E|ecuador|07|2017-07
206|agenda_comercial_de_turismo|2017-07-31|2017|0018000000Oya0F|ecuador|07|2017-07
207|agenda_comercial_de_turismo|2017-07-31|2017|0018000000OyZxF|ecuador|07|2017-07
208|agenda_comercial_de_turismo|2017-07-31|2017|0018000000OyZxG|ecuador|07|2017-07
209|agenda_comercial_de_turismo|2017-07-31|2017|0018000000Uhu6m|ecuador|07|2017-07
210|agenda_comercial_de_turismo|2017-07-31|2017|0018000000UhuI2|ecuador|07|2017-07
211|agenda_comercial_de_turismo|2017-07-31|2017|0018000000UhuI3|ecuador|07|2017-07
212|agenda_comercial_de_turismo|2017-07-31|2017|001C000000sXIpl|ecuador|07|2017-07
213|agenda_comercial_de_turismo|2017-07-31|2017|001C000000vDAvo|ecuador|07|2017-07
214|agenda_comercial_de_turismo|2017-07-31|2017|001C000001aXetl|ecuador|07|2017-07
215|agenda_comercial_de_turismo|2017-07-31|2017|001C000001bgGfY|ecuador|07|2017-07
216|agenda_comercial_de_turismo|2017-07-31|2017|001C000001CQ82W|ecuador|07|2017-07
217|agenda_comercial_de_turismo|2017-07-31|2017|001C000001CQ8G4|ecuador|07|2017-07
218|agenda_comercial_de_turismo|2017-07-31|2017|001C000001CQ8TR|ecuador|07|2017-07
219|agenda_comercial_de_turismo|2017-07-31|2017|001C000001OipTs|ecuador|07|2017-07
220|agenda_comercial_de_turismo|2017-07-31|2017|001C000001RUkta|ecuador|07|2017-07
221|agenda_comercial_de_turismo|2017-07-31|2017|001C000001UWrkZ|ecuador|07|2017-07
222|agenda_comercial_de_turismo|2017-07-31|2017|001C000001Wa8OI|ecuador|07|2017-07
223|agenda_comercial_de_turismo|2017-08-29|2017|001C000000zLfug|corea_(sur)_rep_de|08|2017-08
224|agenda_comercial_de_turismo|2017-08-29|2017|001C000000zLfvj|corea_(sur)_rep_de|08|2017-08
225|agenda_comercial_de_turismo|2017-08-29|2017|001C000001bhfOs|corea_(sur)_rep_de|08|2017-08
226|agenda_comercial_de_turismo|2017-08-29|2017|001C000001bhfPM|corea_(sur)_rep_de|08|2017-08
227|agenda_comercial_de_turismo|2017-08-29|2017|001C000001bhguu|corea_(sur)_rep_de|08|2017-08
228|agenda_comercial_de_turismo|2017-08-29|2017|001C000001H47V5|corea_(sur)_rep_de|08|2017-08
229|agenda_comercial_de_turismo|2017-08-29|2017|001C000001LKnpl|corea_(sur)_rep_de|08|2017-08
230|agenda_comercial_de_turismo|2017-08-29|2017|001C000001V3hIq|corea_(sur)_rep_de|08|2017-08
231|agenda_comercial_de_turismo|2017-08-31|2017|0018000000OB0L0|colombia|08|2017-08
232|agenda_comercial_de_turismo|2017-08-31|2017|0018000000OBQTt|colombia|08|2017-08
233|agenda_comercial_de_turismo|2017-08-31|2017|0018000000OCSjn|colombia|08|2017-08
234|agenda_comercial_de_turismo|2017-08-31|2017|0018000000ORxPc|colombia|08|2017-08
235|agenda_comercial_de_turismo|2017-08-31|2017|001C000000znL9q|colombia|08|2017-08
236|agenda_comercial_de_turismo|2017-09-01|2017|0018000000OSU7N|japon|09|2017-09
237|agenda_comercial_de_turismo|2017-09-01|2017|0018000000OSU8s|japon|09|2017-09
238|agenda_comercial_de_turismo|2017-09-01|2017|001C00000158CKV|japon|09|2017-09
239|agenda_comercial_de_turismo|2017-09-01|2017|001C000001L9Akj|japon|09|2017-09
240|agenda_comercial_de_turismo|2017-09-01|2017|001C000001WXHl8|japon|09|2017-09
241|agenda_comercial_de_turismo|2017-09-01|2017|001C000001WXIFJ|japon|09|2017-09
242|agenda_comercial_de_turismo|2017-09-01|2017|001C000001WXIJU|japon|09|2017-09
243|agenda_comercial_de_turismo|2017-09-01|2017|001C000001ZDDrg|japon|09|2017-09
244|agenda_comercial_de_turismo|2017-09-11|2017|0018000000k1lnB|brasil|09|2017-09
245|agenda_comercial_de_turismo|2017-09-11|2017|0018000000mgSDh|brasil|09|2017-09
246|agenda_comercial_de_turismo|2017-09-11|2017|0018000000Oxv5Y|colombia|09|2017-09
247|agenda_comercial_de_turismo|2017-09-11|2017|001C000000o13Jd|brasil|09|2017-09
248|agenda_comercial_de_turismo|2017-09-11|2017|001C000001Jkkeh|brasil|09|2017-09
249|agenda_comercial_de_turismo|2017-09-11|2017|001C000001PDr2j|brasil|09|2017-09
250|agenda_comercial_de_turismo|2017-09-11|2017|001C000001RV2VD|brasil|09|2017-09
251|agenda_comercial_de_turismo|2017-09-13|2017|0018000000faQR0|panama|09|2017-09
252|agenda_comercial_de_turismo|2017-09-13|2017|0018000000gbf6g|panama|09|2017-09
253|agenda_comercial_de_turismo|2017-09-13|2017|001C000001LJlJT|panama|09|2017-09
254|agenda_comercial_de_turismo|2017-09-22|2017|0018000000OSTX5|japon|09|2017-09
255|agenda_comercial_de_turismo|2017-09-22|2017|0018000000OSU7N|japon|09|2017-09
256|agenda_comercial_de_turismo|2017-09-22|2017|001C000000sZtE3|japon|09|2017-09
257|agenda_comercial_de_turismo|2017-09-22|2017|001C0000013WZVY|japon|09|2017-09
258|agenda_comercial_de_turismo|2017-09-22|2017|001C000001B8XN7|japon|09|2017-09
259|agenda_comercial_de_turismo|2017-09-30|2017|0018000000cLcdj|estados_unidos|09|2017-09
260|agenda_comercial_de_turismo|2017-09-30|2017|0018000000isFJG|estados_unidos|09|2017-09
261|agenda_comercial_de_turismo|2017-09-30|2017|0018000000iurqM|estados_unidos|09|2017-09
262|agenda_comercial_de_turismo|2017-09-30|2017|0018000000jGwpk|estados_unidos|09|2017-09
263|agenda_comercial_de_turismo|2017-09-30|2017|0018000000PjSZQ|estados_unidos|09|2017-09
264|agenda_comercial_de_turismo|2017-09-30|2017|001C000000pgA7L|estados_unidos|09|2017-09
265|agenda_comercial_de_turismo|2017-09-30|2017|001C0000011ttz6|estados_unidos|09|2017-09
266|agenda_comercial_de_turismo|2017-09-30|2017|001C0000013Xiry|estados_unidos|09|2017-09
267|agenda_comercial_de_turismo|2017-09-30|2017|001C000001eBka9|estados_unidos|09|2017-09
268|agenda_comercial_de_turismo|2017-09-30|2017|001C000001eBkMC|estados_unidos|09|2017-09
269|agenda_comercial_de_turismo|2017-09-30|2017|001C000001eBkQJ|estados_unidos|09|2017-09
270|agenda_comercial_de_turismo|2017-09-30|2017|001C000001eBkqR|estados_unidos|09|2017-09
271|agenda_comercial_de_turismo|2017-09-30|2017|001C000001T4VvR|estados_unidos|09|2017-09
272|agenda_comercial_de_turismo|2017-09-30|2017|001C000001UQszK|estados_unidos|09|2017-09
273|agenda_comercial_de_turismo|2017-09-30|2017|001C000001WXEEb|estados_unidos|09|2017-09
274|agenda_comercial_de_turismo|2017-09-30|2017|001C000001WXEXw|estados_unidos|09|2017-09
275|agenda_comercial_de_turismo|2017-09-30|2017|001C000001WXEZT|estados_unidos|09|2017-09
276|agenda_comercial_de_turismo|2017-09-30|2017|001C000001X6omD|estados_unidos|09|2017-09
277|agenda_comercial_de_turismo|2017-09-30|2017|001C000001ZDg3t|estados_unidos|09|2017-09
278|agenda_comercial_de_turismo|2017-09-30|2017|001C000001Zx7IF|estados_unidos|09|2017-09
279|agenda_comercial_de_turismo|2017-10-04|2017|001C0000011w7Lf|colombia|10|2017-10
280|agenda_comercial_de_turismo|2017-10-17|2017|001C000001Byjua|canada|10|2017-10
281|agenda_comercial_de_turismo|2017-10-23|2017|0018000000OCOWG|colombia|10|2017-10
282|agenda_comercial_de_turismo|2017-10-24|2017|0018000000dpFCR|republica_dominicana|10|2017-10
283|agenda_comercial_de_turismo|2017-10-24|2017|0018000000OB4Z5|republica_dominicana|10|2017-10
284|agenda_comercial_de_turismo|2017-10-24|2017|0018000000OSw8l|colombia|10|2017-10
285|agenda_comercial_de_turismo|2017-10-24|2017|0018000000PKv0b|republica_dominicana|10|2017-10
286|agenda_comercial_de_turismo|2017-10-24|2017|001C000000wgEKx|republica_dominicana|10|2017-10
287|agenda_comercial_de_turismo|2017-10-24|2017|001C00000144ycq|republica_dominicana|10|2017-10
